case_id,customer_id,transaction_id,order_id,scenario,label_abusive,chargeback_reason,claim_description,disputed_amount,currency,payment_method,payment_status,product_category,quantity,shipping_city,billing_city,order_ts,shipped_ts,delivered_ts,claim_ts,claim_delay_days,account_age_days,previous_orders,previous_chargebacks,previous_returns,previous_failed_payments,avg_order_value,delivery_status,delivery_confirmation,has_tracking,days_to_deliver,device_seen_before,device_shared_accounts,ip_geo_distance_km,txns_last_24h,shipping_billing_match,split
CB-15024,CUST-05747-5,TXN-25024,ORD-35024,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,2213.43,INR,debit_card,captured,books,1,Kolkata,Kolkata,2026-03-18T08:59:37,2026-03-19T09:55:08,2026-03-21T02:43:08,2026-03-28T05:45:26,7.1,803.2,24,1,0,0,7762.52,delivered,otp,1,1.7,1,1,34.2,3,1,train
CB-15025,CUST-07268-6,TXN-25025,ORD-35025,opportunist_abuse,1,product_not_received,Item was not delivered to me.,11266.36,INR,upi,captured,toys,1,Chennai,Chennai,2026-06-07T14:05:46,2026-06-08T22:13:40,2026-06-15T10:13:40,2026-07-14T10:18:00,29.0,550.0,6,0,0,1,2997.9,delivered,photo,1,6.5,1,1,40.0,2,1,train
CB-15026,CUST-01994-0,TXN-25026,ORD-35026,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,23247.75,INR,upi,captured,beauty,1,Kochi,Delhi,2026-05-23T08:30:50,2026-05-25T21:26:03,2026-05-27T11:50:03,2026-05-31T13:35:46,4.1,672.4,18,0,0,0,2471.18,delivered,none,1,1.6,1,3,368.9,6,0,train
CB-15027,CUST-11971-1,TXN-25027,ORD-35027,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,4312.83,INR,debit_card,captured,home,1,Kochi,Kochi,2026-05-24T14:31:50,2026-05-25T08:48:49,2026-05-29T08:48:49,2026-06-05T23:05:17,7.6,765.0,25,0,0,0,716.21,delivered,none,1,4.0,1,0,34.3,1,1,train
CB-15028,CUST-02934-2,TXN-25028,ORD-35028,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",4678.11,INR,debit_card,captured,beauty,1,Delhi,Hyderabad,2026-03-10T19:27:00,2026-03-11T05:00:21,2026-03-15T21:48:21,2026-03-19T11:23:15,3.6,685.1,32,0,0,2,3304.06,delivered,photo,0,4.7,0,0,121.3,3,0,val
CB-15029,CUST-01453-3,TXN-25029,ORD-35029,lost_package,0,product_not_received,Item was not delivered to me.,5759.29,INR,upi,captured,electronics,1,Bangalore,Bangalore,2026-01-23T22:05:05,2026-01-26T10:31:28,,2026-02-03T11:49:16,3.1,703.3,63,0,2,0,1166.09,unknown,none,1,,1,0,11.3,2,1,train
CB-15030,CUST-11837-4,TXN-25030,ORD-35030,lost_package,0,product_not_received,I never received this package.,3048.46,INR,upi,captured,sports,3,Bangalore,Bangalore,2026-03-14T17:05:12,2026-03-15T21:53:53,2026-03-24T09:53:53,2026-04-03T07:01:42,9.9,287.4,11,0,2,0,5054.27,delivered,none,1,8.5,1,0,78.9,1,1,test
CB-15031,CUST-10577-5,TXN-25031,ORD-35031,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,1726.08,INR,upi,captured,fashion,1,Ahmedabad,Ahmedabad,2026-03-19T08:38:00,2026-03-20T05:41:07,2026-03-23T10:29:07,2026-04-03T00:03:47,10.6,891.6,45,1,3,2,4070.62,delivered,otp,1,3.2,1,0,21.3,1,1,train
CB-15032,CUST-05677-6,TXN-25032,ORD-35032,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,10423.65,INR,netbanking,captured,sports,1,Kolkata,Mumbai,2026-05-30T21:22:52,2026-05-31T13:27:56,2026-06-03T15:51:56,2026-07-01T08:41:53,27.7,739.9,95,0,1,0,1039.59,delivered,otp,1,3.1,0,3,638.3,5,0,train
CB-15033,CUST-11039-0,TXN-25033,ORD-35033,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,7753.54,INR,debit_card,captured,books,2,Pune,Pune,2026-04-18T01:52:30,2026-04-20T08:24:20,,2026-05-28T20:55:30,33.5,23.9,0,0,1,1,2129.71,unknown,signed,1,,1,0,16.7,2,1,train
CB-15034,CUST-08543-1,TXN-25034,ORD-35034,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,3156.87,INR,upi,captured,sports,3,Kolkata,Kolkata,2026-04-16T18:27:36,2026-04-17T19:34:33,2026-04-21T09:58:33,2026-05-17T20:07:29,26.4,206.1,13,2,1,0,849.91,delivered,none,1,3.6,0,0,9.0,1,1,train
CB-15035,CUST-00953-2,TXN-25035,ORD-35035,friendly_fraud_pnr,1,product_not_as_described,Item arrived damaged / not as described.,19116.09,INR,netbanking,captured,home,2,Jaipur,Jaipur,2026-04-15T01:30:31,2026-04-16T16:29:33,2026-04-19T16:29:33,2026-05-07T07:12:38,17.6,442.2,23,0,1,1,5484.57,delivered,signed,1,3.0,1,0,68.3,1,1,train
CB-15036,CUST-08073-3,TXN-25036,ORD-35036,lost_package,0,product_not_received,Item was not delivered to me.,2056.27,INR,debit_card,captured,electronics,1,Jaipur,Jaipur,2026-04-12T13:49:20,2026-04-14T19:45:40,,2026-04-23T09:08:15,3.6,549.2,19,0,1,0,7710.33,failed,none,1,,1,0,6.2,2,1,train
CB-15037,CUST-03851-4,TXN-25037,ORD-35037,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,4642.87,INR,credit_card,captured,beauty,1,Delhi,Delhi,2026-01-12T11:46:46,2026-01-13T00:48:51,2026-01-16T03:12:51,2026-02-01T13:10:51,16.4,22.9,1,2,3,2,3069.55,delivered,signed,1,3.1,1,2,219.6,1,1,train
CB-15038,CUST-08926-5,TXN-25038,ORD-35038,opportunist_abuse,1,product_not_as_described,Product quality does not match what was advertised.,5316.28,INR,netbanking,captured,home,2,Hyderabad,Hyderabad,2026-04-15T20:01:52,2026-04-18T01:23:33,,2026-04-30T20:25:10,7.8,1335.2,66,0,0,0,1837.63,unknown,none,1,,1,1,25.1,3,1,val
CB-15039,CUST-04953-6,TXN-25039,ORD-35039,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,3394.57,INR,debit_card,captured,toys,1,Kolkata,Kolkata,2026-01-21T18:24:34,2026-01-24T03:53:58,2026-01-25T03:53:58,2026-01-27T20:29:41,2.7,473.4,95,0,0,1,4842.33,delivered,photo,1,1.0,1,0,44.1,2,1,val
CB-15040,CUST-00161-0,TXN-25040,ORD-35040,lost_package,0,product_not_received,I never received this package.,1850.09,INR,netbanking,captured,home,1,Kochi,Kochi,2026-05-04T00:29:03,2026-05-04T09:11:35,2026-05-05T09:11:35,2026-05-11T14:37:20,6.2,189.0,3,0,2,0,2468.97,delivered,photo,1,1.0,1,0,3.0,1,1,train
CB-15041,CUST-00687-1,TXN-25041,ORD-35041,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,10574.03,INR,netbanking,captured,sports,2,Kolkata,Kolkata,2026-02-08T03:53:15,2026-02-09T06:49:18,2026-02-11T11:37:18,2026-02-16T03:36:27,4.7,1403.4,43,0,1,0,832.63,delivered,none,1,2.2,1,1,35.4,1,1,val
CB-15042,CUST-11889-2,TXN-25042,ORD-35042,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,39377.26,INR,credit_card,captured,beauty,2,Ahmedabad,Bangalore,2026-06-26T07:44:43,2026-06-29T07:30:08,2026-07-02T12:18:08,2026-07-07T01:56:19,4.6,199.4,2,0,1,0,7649.64,delivered,none,0,3.2,0,2,574.1,5,0,train
CB-15043,CUST-11745-3,TXN-25043,ORD-35043,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,5514.65,INR,debit_card,captured,home,2,Ahmedabad,Ahmedabad,2026-02-08T16:46:53,2026-02-10T05:09:37,2026-02-11T05:09:37,2026-02-13T12:29:30,2.3,693.8,68,0,1,0,764.31,delivered,signed,1,1.0,1,0,24.3,1,1,val
CB-15044,CUST-00751-4,TXN-25044,ORD-35044,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,557.81,INR,netbanking,captured,sports,3,Pune,Pune,2026-01-23T21:26:49,2026-01-25T13:26:40,,2026-02-01T01:32:45,1.5,135.1,9,1,4,0,2749.52,in_transit,none,1,,1,0,6.4,3,1,train
CB-15045,CUST-11898-5,TXN-25045,ORD-35045,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,3270.47,INR,credit_card,captured,fashion,2,Ahmedabad,Mumbai,2026-04-16T14:38:41,2026-04-18T17:34:58,2026-04-21T17:34:58,2026-04-29T22:27:33,8.2,762.6,75,0,2,1,1916.83,delivered,otp,1,3.0,0,2,10.2,2,0,train
CB-15046,CUST-08369-6,TXN-25046,ORD-35046,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,1679.67,INR,upi,captured,fashion,2,Chennai,Chennai,2026-06-17T08:39:14,2026-06-18T22:42:43,,2026-06-25T11:26:44,1.5,918.8,188,0,2,0,2662.4,in_transit,none,1,,1,0,2.7,2,1,train
CB-15047,CUST-02226-0,TXN-25047,ORD-35047,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",8617.46,INR,upi,captured,beauty,2,Mumbai,Mumbai,2026-05-18T05:38:48,2026-05-20T18:22:57,,2026-06-15T01:54:10,20.3,208.1,2,0,2,0,2173.89,unknown,none,1,,0,1,437.1,5,1,train
CB-15048,CUST-05938-1,TXN-25048,ORD-35048,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,29106.55,INR,debit_card,captured,toys,2,Bangalore,Bangalore,2026-06-15T21:31:50,2026-06-16T15:15:19,2026-06-17T15:15:19,2026-07-20T23:45:29,33.4,1168.7,34,0,2,1,3494.12,delivered,photo,0,1.0,0,0,718.9,3,1,train
CB-15049,CUST-01751-2,TXN-25049,ORD-35049,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,1766.18,INR,debit_card,captured,electronics,2,Pune,Pune,2026-05-22T21:32:41,2026-05-24T23:35:51,2026-05-27T21:11:51,2026-06-01T20:12:18,5.0,449.0,19,0,1,0,1774.35,delivered,none,1,2.9,1,0,23.6,2,1,val
CB-15050,CUST-09158-3,TXN-25050,ORD-35050,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,1241.29,INR,upi,captured,fashion,2,Chennai,Mumbai,2026-06-20T13:00:17,2026-06-23T00:35:59,2026-06-29T02:59:59,2026-07-06T13:57:42,7.5,467.2,20,0,1,1,2169.1,delivered,otp,1,6.1,1,1,36.9,1,0,train
CB-15051,CUST-03801-4,TXN-25051,ORD-35051,friendly_fraud_pnr,1,product_not_as_described,Product quality does not match what was advertised.,4947.0,INR,credit_card,captured,sports,1,Ahmedabad,Chennai,2026-02-17T09:45:48,2026-02-17T16:37:46,2026-02-21T16:37:46,2026-02-28T14:32:42,6.9,316.2,12,0,1,0,1807.2,delivered,signed,1,4.0,1,1,20.7,2,0,train
CB-15052,CUST-09370-5,TXN-25052,ORD-35052,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,39832.27,INR,credit_card,captured,books,2,Ahmedabad,Ahmedabad,2026-06-10T22:54:23,2026-06-13T17:30:46,2026-06-18T15:06:46,2026-07-14T13:43:19,25.9,1296.2,90,0,1,1,1034.91,delivered,none,1,4.9,1,2,43.4,2,1,train
CB-15053,CUST-06174-6,TXN-25053,ORD-35053,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",4076.38,INR,upi,captured,fashion,3,Chennai,Chennai,2026-05-30T00:40:08,2026-05-30T14:04:07,,2026-06-14T00:28:38,9.4,182.2,28,0,0,1,2704.73,unknown,otp,1,,1,0,25.3,1,1,val
CB-15054,CUST-11630-0,TXN-25054,ORD-35054,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,4890.15,INR,credit_card,captured,home,2,Mumbai,Mumbai,2026-02-18T09:14:35,2026-02-19T10:33:20,2026-02-23T17:45:20,2026-03-13T09:16:14,17.6,180.6,4,1,2,0,1181.72,delivered,none,1,4.3,1,0,71.4,2,1,val
CB-15055,CUST-06166-1,TXN-25055,ORD-35055,opportunist_abuse,1,product_not_received,I never received this package.,10282.4,INR,credit_card,captured,beauty,1,Pune,Pune,2026-01-23T07:05:23,2026-01-24T18:18:27,2026-01-27T03:54:27,2026-02-12T01:09:52,15.9,1042.0,10,0,2,0,10773.58,delivered,signed,1,2.4,1,1,115.2,2,1,train
CB-15056,CUST-05477-2,TXN-25056,ORD-35056,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",15160.06,INR,upi,captured,beauty,2,Jaipur,Jaipur,2026-04-17T04:30:03,2026-04-17T20:49:14,2026-04-19T06:25:14,2026-04-24T07:14:33,5.0,376.8,5,1,4,1,11543.37,delivered,otp,1,1.4,1,0,5.2,2,1,train
CB-15057,CUST-06393-3,TXN-25057,ORD-35057,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,2486.48,INR,credit_card,captured,home,1,Bangalore,Hyderabad,2026-03-01T14:21:22,2026-03-03T22:37:31,2026-03-06T03:25:31,2026-04-04T06:43:05,29.1,172.0,8,1,2,1,1590.28,delivered,signed,1,2.2,1,0,4.3,3,0,train
CB-15058,CUST-09554-4,TXN-25058,ORD-35058,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,6696.02,INR,debit_card,captured,home,1,Mumbai,Mumbai,2026-06-18T08:31:23,2026-06-21T02:47:21,,2026-08-04T15:33:19,39.5,108.3,0,0,1,1,1315.61,unknown,otp,1,,1,0,6.9,3,1,train
CB-15059,CUST-06910-5,TXN-25059,ORD-35059,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1554.58,INR,debit_card,captured,toys,1,Ahmedabad,Ahmedabad,2026-06-29T20:35:13,2026-06-30T22:35:45,2026-07-01T22:35:45,2026-07-15T19:55:46,13.9,471.8,2,0,0,0,2353.78,delivered,otp,1,1.0,1,0,19.3,1,1,test
CB-15060,CUST-07117-6,TXN-25060,ORD-35060,lost_package,0,product_not_received,I never received this package.,763.97,INR,upi,captured,fashion,2,Bangalore,Bangalore,2026-04-14T11:25:16,2026-04-17T00:39:54,2026-04-20T10:15:54,2026-04-24T23:16:11,4.5,236.1,12,0,0,1,429.19,delivered,none,0,3.4,1,0,6.1,1,1,train
CB-15061,CUST-01026-0,TXN-25061,ORD-35061,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,2858.63,INR,upi,captured,electronics,1,Kochi,Kochi,2026-03-30T21:37:59,2026-04-02T06:20:55,2026-04-10T15:56:55,2026-04-19T12:24:40,8.9,1044.2,33,0,2,1,2028.62,delivered,none,1,8.4,0,1,7.3,2,1,test
CB-15062,CUST-03947-1,TXN-25062,ORD-35062,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,4950.87,INR,credit_card,captured,electronics,2,Ahmedabad,Ahmedabad,2026-04-04T09:06:30,2026-04-06T05:15:05,2026-04-11T00:27:05,2026-04-18T05:12:55,7.2,444.2,6,0,0,0,2079.97,delivered,signed,1,4.8,1,0,4.7,1,1,train
CB-15063,CUST-03033-2,TXN-25063,ORD-35063,friendly_fraud_pnr,1,product_not_received,I never received this package.,1566.38,INR,upi,captured,home,1,Kolkata,Kolkata,2026-05-29T20:13:24,2026-05-31T23:06:46,2026-06-02T15:54:46,2026-06-20T01:20:55,17.4,557.9,31,0,5,1,2883.04,delivered,photo,1,1.7,1,1,81.5,1,1,test
CB-15064,CUST-01980-3,TXN-25064,ORD-35064,lost_package,0,product_not_received,I never received this package.,6472.98,INR,netbanking,captured,home,1,Hyderabad,Hyderabad,2026-05-05T02:01:58,2026-05-06T14:44:10,2026-05-07T14:44:10,2026-05-12T05:41:52,4.6,620.4,26,1,0,0,1792.05,delivered,none,0,1.0,1,0,74.9,1,1,train
CB-15065,CUST-08354-4,TXN-25065,ORD-35065,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1257.21,INR,debit_card,captured,sports,1,Chennai,Chennai,2026-04-01T16:51:26,2026-04-02T12:15:07,2026-04-04T12:15:07,2026-04-14T08:43:48,9.9,1004.6,28,0,0,0,4156.78,delivered,photo,1,2.0,1,2,97.1,3,1,train
CB-15066,CUST-05653-5,TXN-25066,ORD-35066,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",4868.01,INR,credit_card,captured,electronics,2,Chennai,Chennai,2026-03-08T08:55:44,2026-03-09T03:11:32,,2026-03-21T13:55:22,7.4,532.4,22,1,4,3,1011.99,in_transit,none,1,,1,0,5.4,1,1,train
CB-15067,CUST-01623-6,TXN-25067,ORD-35067,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,11066.47,INR,debit_card,captured,beauty,2,Hyderabad,Hyderabad,2026-04-29T12:22:33,2026-04-30T22:56:03,2026-05-03T01:20:03,2026-05-11T23:07:39,8.9,759.8,7,1,6,1,543.17,delivered,none,1,2.1,1,1,26.4,1,1,val
CB-15068,CUST-09136-0,TXN-25068,ORD-35068,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,8006.11,INR,upi,captured,sports,2,Mumbai,Mumbai,2026-04-13T11:37:29,2026-04-14T06:40:16,2026-04-16T13:52:16,2026-04-22T00:05:26,5.4,192.9,2,0,1,0,1088.32,delivered,signed,1,2.3,1,0,25.8,1,1,train
CB-15069,CUST-01252-1,TXN-25069,ORD-35069,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,2899.91,INR,upi,captured,books,2,Mumbai,Mumbai,2026-02-17T22:30:56,2026-02-20T12:36:33,2026-02-28T10:12:33,2026-03-05T22:25:18,5.5,1518.4,39,1,0,0,752.17,delivered,none,1,7.9,1,0,24.4,1,1,train
CB-15070,CUST-04869-2,TXN-25070,ORD-35070,opportunist_abuse,1,product_not_as_described,Product quality does not match what was advertised.,14339.81,INR,credit_card,captured,fashion,1,Delhi,Delhi,2026-06-28T15:50:12,2026-06-29T09:18:36,2026-07-01T02:06:36,2026-07-06T04:18:32,5.1,850.8,50,1,1,0,1685.79,delivered,signed,1,1.7,1,0,4.9,1,1,train
CB-15071,CUST-02810-3,TXN-25071,ORD-35071,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,59515.97,INR,credit_card,captured,home,1,Kolkata,Kolkata,2026-01-28T04:15:37,2026-01-29T10:28:12,2026-02-02T12:52:12,2026-02-10T19:41:40,8.3,2.1,0,0,2,0,2304.66,delivered,photo,1,4.1,1,1,4.7,4,1,train
CB-15072,CUST-09990-4,TXN-25072,ORD-35072,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,25172.08,INR,upi,captured,home,2,Kolkata,Hyderabad,2026-04-06T02:00:24,2026-04-08T15:41:28,2026-04-14T08:29:28,2026-05-01T03:31:59,16.8,1233.7,166,0,0,0,930.01,delivered,photo,0,5.7,0,1,204.5,4,0,train
CB-15073,CUST-00818-5,TXN-25073,ORD-35073,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,2151.81,INR,credit_card,captured,sports,2,Kochi,Kochi,2026-01-19T07:50:54,2026-01-21T21:04:06,2026-01-30T04:16:06,2026-02-16T01:16:49,16.9,1563.4,40,0,0,0,3372.59,delivered,signed,1,8.3,1,1,102.9,1,1,train
CB-15074,CUST-01916-6,TXN-25074,ORD-35074,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,8661.9,INR,upi,captured,fashion,1,Jaipur,Ahmedabad,2026-05-19T04:02:56,2026-05-19T17:43:54,2026-05-21T20:07:54,2026-05-28T10:11:21,6.6,232.0,5,0,2,0,4084.04,delivered,none,1,2.1,1,0,25.5,1,0,val
CB-15075,CUST-10734-0,TXN-25075,ORD-35075,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,1143.39,INR,upi,captured,electronics,2,Pune,Pune,2026-05-09T21:11:00,2026-05-10T10:43:22,2026-05-14T03:31:22,2026-05-18T11:12:05,4.3,280.6,15,0,3,1,5088.86,delivered,otp,1,3.7,0,0,3.8,3,1,train
CB-15076,CUST-08526-1,TXN-25076,ORD-35076,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,1769.76,INR,netbanking,captured,toys,1,Ahmedabad,Jaipur,2026-05-23T23:25:29,2026-05-26T14:55:19,2026-05-31T17:19:19,2026-06-22T06:15:59,21.5,932.2,13,0,1,0,7727.52,delivered,none,1,5.1,1,0,7.8,1,0,train
CB-15077,CUST-04927-2,TXN-25077,ORD-35077,lost_package,0,product_not_received,I never received this package.,1160.69,INR,upi,captured,home,1,Chennai,Chennai,2026-03-06T19:16:06,2026-03-07T18:43:00,,2026-03-13T14:33:33,0.8,479.9,43,0,0,0,1228.53,failed,none,1,,1,0,59.7,1,1,val
CB-15078,CUST-07090-3,TXN-25078,ORD-35078,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,9822.66,INR,upi,captured,beauty,1,Bangalore,Chennai,2026-03-02T11:19:25,2026-03-03T23:04:03,2026-03-05T08:40:03,2026-03-12T15:57:20,7.3,191.8,3,0,1,0,1256.93,delivered,none,1,1.4,0,0,12.5,1,0,test
CB-15079,CUST-07492-4,TXN-25079,ORD-35079,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,755.18,INR,credit_card,captured,books,2,Pune,Pune,2026-03-21T15:18:15,2026-03-23T14:00:07,2026-03-25T21:12:07,2026-04-02T00:53:57,7.2,1428.3,41,1,0,0,2391.43,delivered,none,1,2.3,1,0,22.6,1,1,train
CB-15080,CUST-00754-5,TXN-25080,ORD-35080,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1040.7,INR,wallet,captured,toys,1,Jaipur,Jaipur,2026-02-20T10:50:14,2026-02-22T08:50:40,2026-02-27T08:50:40,2026-03-02T11:55:56,3.1,673.7,21,0,1,0,4681.09,delivered,none,1,5.0,0,0,17.5,1,1,train
CB-15081,CUST-04686-6,TXN-25081,ORD-35081,lost_package,0,product_not_received,I never received this package.,3897.55,INR,credit_card,captured,sports,1,Chennai,Chennai,2026-01-23T11:38:21,2026-01-26T00:53:05,,2026-02-03T05:33:52,3.2,802.3,16,0,1,0,2932.8,returned_to_sender,none,1,,1,0,7.0,2,1,train
CB-15082,CUST-01209-0,TXN-25082,ORD-35082,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,4987.36,INR,credit_card,captured,books,1,Pune,Kolkata,2026-04-23T05:56:29,2026-04-25T06:47:39,2026-04-28T16:23:39,2026-05-08T05:19:49,9.5,210.7,22,0,1,2,721.86,delivered,signed,1,3.4,1,0,15.9,3,0,train
CB-15083,CUST-00391-1,TXN-25083,ORD-35083,lost_package,0,product_not_received,Item was not delivered to me.,3539.25,INR,credit_card,captured,toys,2,Jaipur,Bangalore,2026-01-08T03:25:24,2026-01-10T18:32:06,,2026-01-22T02:15:42,6.3,553.4,7,0,0,0,1167.64,failed,none,1,,1,0,20.9,2,0,test
CB-15084,CUST-01317-2,TXN-25084,ORD-35084,lost_package,0,product_not_received,Item was not delivered to me.,1741.4,INR,netbanking,captured,toys,1,Delhi,Bangalore,2026-05-11T18:16:34,2026-05-14T15:03:50,,2026-05-19T21:45:10,0.3,441.8,32,0,1,1,1770.3,in_transit,none,1,,1,0,29.5,1,0,train
CB-15085,CUST-03134-3,TXN-25085,ORD-35085,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,20487.27,INR,credit_card,captured,books,1,Hyderabad,Hyderabad,2026-05-05T08:50:36,2026-05-08T04:26:31,,2026-05-24T22:47:14,11.8,662.7,43,0,1,0,5264.86,unknown,otp,1,,0,3,71.0,3,1,train
CB-15086,CUST-04810-4,TXN-25086,ORD-35086,opportunist_abuse,1,product_not_as_described,Product quality does not match what was advertised.,34321.16,INR,debit_card,captured,home,1,Chennai,Chennai,2026-03-24T06:18:17,2026-03-25T14:02:11,2026-03-30T04:26:11,2026-04-08T19:14:40,9.6,675.0,15,0,0,0,1127.42,delivered,signed,1,4.6,1,0,58.6,2,1,train
CB-15087,CUST-09113-5,TXN-25087,ORD-35087,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,4753.37,INR,credit_card,captured,books,1,Kochi,Kochi,2026-03-27T20:25:42,2026-03-29T21:29:38,,2026-04-09T21:41:40,6.0,1340.6,86,0,0,0,985.4,failed,none,0,,1,0,1.1,2,1,train
CB-15088,CUST-07494-6,TXN-25088,ORD-35088,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,10921.03,INR,upi,captured,sports,1,Pune,Mumbai,2026-05-05T19:37:49,2026-05-06T08:28:08,2026-05-11T06:04:08,2026-06-02T15:32:59,22.4,541.8,6,0,1,0,4188.16,delivered,photo,1,4.9,0,2,514.0,5,0,test
CB-15089,CUST-06473-0,TXN-25089,ORD-35089,lost_package,0,product_not_received,I never received this package.,1329.71,INR,credit_card,captured,electronics,1,Kochi,Kochi,2026-05-05T15:35:06,2026-05-05T20:35:19,2026-05-15T22:59:19,2026-05-19T16:38:26,3.7,767.0,91,0,0,0,5066.83,delivered,none,1,10.1,1,0,7.2,1,1,train
CB-15090,CUST-07586-1,TXN-25090,ORD-35090,friendly_fraud_pnr,1,product_not_received,I never received this package.,4471.55,INR,upi,captured,home,1,Ahmedabad,Ahmedabad,2026-05-19T08:35:18,2026-05-19T14:37:46,2026-05-20T21:49:46,2026-05-26T09:15:25,5.5,172.2,4,0,1,1,1105.25,delivered,otp,1,1.3,1,2,42.8,1,1,train
